,Open,Close,difference_open_close,positive_negative,sentiment_1,sentiment_2,sentiment_1_no_0,sentiment_2_no_0
2021-10-19,41.59999847412109,42.09000015258789,-0.490001678466804,-1.0,0.1272025641025641,0.0846866096866096,0.2156913043478261,0.2359126984126984
2021-10-20,42.119998931884766,42.79999923706055,-0.6800003051757812,-1.0,0.0023282051282051,0.0348834498834498,0.0053411764705882,0.0906969696969697
2021-10-21,43.060001373291016,42.86000061035156,0.20000076293945312,1.0,0.1993270833333333,0.1439073773448773,0.298990625,0.2763021645021645
2021-10-22,42.81999969482422,43.15999984741211,-0.3400001525878906,-1.0,0.0812733747044917,0.07274924236027956,0.156441317016317,0.156441317016317
2021-10-28,42.95000076293945,43.18000030517578,-0.22999954223632812,-1.0,0.0149749999999999,0.0596969696969696,0.0299499999999999,0.1432727272727272
2021-10-29,43.09000015258789,43.7400016784668,-0.6500015258789062,-1.0,0.03080649572649573,0.08246886446886444,0.05583960784313723,0.05583960784313723
2021-11-01,44.13999938964844,43.63999938964844,0.5,1.0,0.0101157894736842,0.1302631578947368,0.0320333333333333,0.309375
2021-11-02,45.08000183105469,45.45000076293945,-0.3699989318847656,-1.0,0.0516285714285714,0.0211394557823129,0.1204666666666666,0.0455311355311355
2021-11-03,45.52000045776367,44.81999969482422,0.7000007629394531,1.0,0.0831941176470588,0.057038610898905,0.1571444444444444,0.129287518037518
2021-11-04,44.290000915527344,43.84999847412109,0.4400024414062571,1.0,0.0242234042553191,0.0011081560283687,0.0542142857142857,0.003063725490196
2021-11-05,48.09000015258789,48.61000061035156,-0.5200004577636719,-1.0,0.07716861952861946,0.053625841750841736,0.1073822466422466,0.1073822466422466
2021-11-08,48.61000061035156,48.33000183105469,0.279998779296875,1.0,0.0292064516129032,-0.0030425219941348,0.0503,-0.0085743801652892
2021-11-09,48.33000183105469,47.29999923706055,1.0300025939941406,1.0,-0.0348135135135135,0.0145645645645645,-0.0536708333333333,0.0414529914529914
2021-11-10,47.400001525878906,49.02000045776367,-1.6199989318847656,-1.0,-0.0203583333333333,0.0375771604938271,-0.036645,0.104059829059829
2021-11-11,49.22999954223633,50.18000030517578,-0.9500007629394531,-1.0,0.0329658536585365,0.0817770034843205,0.0795058823529411,0.2235238095238095
2021-11-12,50.41999816894531,49.72999954223633,0.6899986267089844,1.0,-0.025209440209440197,0.03804833304833303,-0.07998333333333331,-0.07998333333333331
2021-11-15,49.72999954223633,49.650001525878906,0.07999801635742188,1.0,-0.05989375,0.028248106060606,-0.1064777777777778,0.0645670995670995
2021-11-16,49.470001220703125,49.59999847412109,-0.12999725341796164,-1.0,0.17672,0.1215619047619047,0.276125,0.2532539682539682
2021-11-17,49.93999862670898,50.869998931884766,-0.9300003051757884,-1.0,0.1706461538461538,0.1179681429681429,0.266208,0.2421451355661882
2021-11-18,51.09999847412109,51.40999984741211,-0.31000137329102273,-1.0,0.131358064516129,0.1044669040636782,0.239535294117647,0.1904984721161191
2021-11-19,51.959999084472656,50.79999923706055,1.1599998474121094,1.0,0.06858688049417914,0.07762921895361312,0.1537617511520737,0.1537617511520737
2021-11-22,50.95000076293945,51.20000076293945,-0.25,-1.0,0.032340909090909,0.0462550833005378,0.0677619047619047,0.0925101666010757
